user_id,cluster,dominant_poi_type,aux_poi_types
3199,0,Bus Station,High School;Mall;Fast Food Restaurant;Tea Room;Food Court
140869,0,Train Station,Mall;Bus Line;Government Building;Hospital
28084,2,Food Court,Subway;Mall;Italian Restaurant;High School;Bus Line
1304,2,Mall,Subway;Hotel;Coffee Shop;Food Court;Caf
16809,2,Mall,Bus Station;Food Court;Chinese Restaurant;Grocery Store;Airport Terminal
108010,0,Bus Station,Bus Line;Mall;College Academic Building;Fast Food Restaurant;Church
14187,0,Mall,Fast Food Restaurant;Fried Chicken Joint;Multiplex;Chinese Restaurant;Coffee Shop
93283,0,High School,Mall;American Restaurant;Food Court;Boutique;Bus Station
13358,2,Gym,High School;Mall;Multiplex;Coffee Shop;Train Station
49777,0,Gym,Grocery Store;Department Store;Caf;Coffee Shop;Church
175338,0,Japanese Restaurant,Caf;Chinese Restaurant;Mall;Restaurant;High School
175340,0,Coffee Shop,Burger Joint;Chinese Restaurant;Mall;Asian Restaurant;Fast Food Restaurant
245966,0,Clothing Store,Coffee Shop;Tea Room;Asian Restaurant;Caf;Chinese Restaurant
74568,0,Mall,School;Chinese Restaurant;Department Store;Government Building;Caf
72423,4,Bus Station,Train Station;Subway;Mall;Food Court;Hotel
168629,0,Mall,College Cafeteria;Chinese Restaurant;American Restaurant;Asian Restaurant;Fried Chicken Joint
61595,0,Mall,Government Building;Bus Station;Asian Restaurant;Hospital;Nightclub
225700,0,Mall,Food Court;Coffee Shop;Fast Food Restaurant;General Entertainment;Government Building
191885,0,Nightclub,Food Court;Resort
48575,0,Mall,Flea Market;General Entertainment;Furniture / Home Store;Subway;Bar
245985,0,Coffee Shop,Mall;Fast Food Restaurant;General Entertainment;Hospital
238919,0,Coffee Shop,Burger Joint;Bus Line;Clothing Store;Fast Food Restaurant;High School
27877,0,Train Station,Bus Station;Mall;Government Building;Caf;Coffee Shop
45166,0,Mall,Bus Station;Government Building;Food Court;Fried Chicken Joint;Train Station
238927,0,Subway,Bus Station;Mall;Food Court;Department Store;Government Building
151093,0,Mall,Subway;Department Store;Chinese Restaurant;Boutique;Japanese Restaurant
133948,0,Mall,Hospital;Flea Market;Multiplex;Fast Food Restaurant;Clothing Store
179870,0,Mall,Furniture / Home Store;Fast Food Restaurant;Bus Station;Food Court;Resort
134588,0,Nightclub,Multiplex;Japanese Restaurant;Caf;Mall;Chinese Restaurant
53224,0,Government Building,Mall;Flea Market;Nightclub;Event Space
100246,0,Mall,Multiplex;Subway;Fast Food Restaurant;Food Court;Bus Station
127189,0,Mall,Department Store;Event Space;Hotel;Japanese Restaurant;Restaurant
202453,0,Mall,Chinese Restaurant;Asian Restaurant;Coffee Shop;Bar;Dessert Shop
142535,0,Food Court,Mall;American Restaurant;Train Station;Bus Line;Coffee Shop
6624,0,Bus Station,Clothing Store;Mall;Subway;Resort;Train Station
47227,2,Mall,Boutique;Hospital;Bus Station;Clothing Store;Multiplex
7669,0,Event Space,Airport;Food Court;Mall;Burger Joint;Fast Food Restaurant
134591,0,Mall,Hotel;Fast Food Restaurant;Resort;Sushi Restaurant;Train Station
72427,0,Mall,Train Station;Subway;Coffee Shop;University;Food Court
25181,0,Mall,Subway;Flea Market;Train Station;Department Store;Fried Chicken Joint
260918,0,Mall,Subway;Caf;Hotel
123037,0,Mall,Flea Market;Department Store;General Entertainment;Food Court;Event Space
130068,0,Mall,Coffee Shop;Multiplex;Asian Restaurant;Caf;Resort
229001,0,Mall,Grocery Store;Hotel;Multiplex;Ramen /  Noodle House;Seafood Restaurant
108021,0,Trade School,Mall;Asian Restaurant;Coffee Shop;Subway;Event Space
136174,0,Restaurant,Mall;Fried Chicken Joint;Seafood Restaurant;Asian Restaurant;Chinese Restaurant
109216,0,Mall,Church;Burger Joint;Hotel;Multiplex;Dessert Shop
194504,2,Mall,Furniture / Home Store;Subway;Chinese Restaurant;Fast Food Restaurant;Japanese Restaurant
77334,0,Gym,Caf;Coffee Shop;Park;Italian Restaurant;Multiplex
44805,2,Furniture / Home Store,Bus Station;Mall;Train Station;Bus Line;Asian Restaurant
13115,0,Mall,Gym;Fast Food Restaurant;Food Court;Burger Joint;Coffee Shop
242495,0,Mall,Chinese Restaurant;Boutique;Airport;Asian Restaurant;Coffee Shop
8066,0,Mall,Subway;Food Court;Fried Chicken Joint;High School;Hotel
213576,0,Mall,Department Store;Burger Joint;Caf;Event Space;Fast Food Restaurant
14948,2,Mall,Hotel;Airport;Caf;Flea Market;Sushi Restaurant
89690,0,Coffee Shop,Caf;Fast Food Restaurant;Food Court;Resort;Restaurant
202455,0,Mall,Japanese Restaurant;Chinese Restaurant;Government Building;Asian Restaurant;General Entertainment
191904,0,Chinese Restaurant,Event Space;Multiplex;Food Court;Resort;Restaurant
71167,2,Mall,Bus Line;High School;Flea Market;Food Court;Train Station
164768,0,Chinese Restaurant,Food Court;Mall;Caf;Grocery Store;Multiplex
197116,0,Boutique,Bus Station;Clothing Store;Subway;Department Store;Mall
170372,0,Hotel,Bus Station;Asian Restaurant;Restaurant;Food Court;General Entertainment
210759,0,Mall,Asian Restaurant;Bus Station;Dessert Shop;High School;Caf
32345,4,Bus Station,Bus Line;High School;Mall;General Entertainment;Government Building
63284,0,High School,Bus Station;Mall;School;Fast Food Restaurant;Train Station
158592,0,Food Court,Mall;Bus Station;Department Store;Airport;Boutique
202475,0,Food Court,Mall;Coffee Shop;Asian Restaurant;General Entertainment;Chinese Restaurant
166774,0,Bus Station,Mall;Train Station;Bus Line;Hotel;Coffee Shop
37184,2,Multiplex,Caf;Coffee Shop;Mall;Tea Room;Department Store
41779,0,High School,School;Mall;Bus Station;Fast Food Restaurant;College Academic Building
100253,0,Mall,Department Store;Bus Station;Fast Food Restaurant;Train Station;Food Court
257124,0,Mall,Fast Food Restaurant;Subway;Airport Terminal;Coffee Shop;Food Court
219530,0,Multiplex,Mall;Coffee Shop;Seafood Restaurant;American Restaurant;Caf
13598,0,Mall,Bus Station;Fast Food Restaurant;Clothing Store;Flea Market;General Entertainment
253389,0,High School,Mall;Food Court;College Cafeteria;Airport;Church
133023,0,Mall,Chinese Restaurant;Subway;Department Store;Resort;Coffee Shop
2228,4,Bus Station,Bus Line;Mall;Train Station;Subway;Furniture / Home Store
205172,0,Mall,Multiplex;Resort;Food Court;Boutique;Bus Station
229026,0,Mall,Bus Station;Grocery Store;Chinese Restaurant;Department Store;Food Court
26730,0,Bus Station,Mall;Resort;Chinese Restaurant;Multiplex;Train Station
166784,2,Mall,Multiplex;Dessert Shop;Caf;Flea Market;Event Space
1326,0,Subway,Food Court;Mall;Hotel;Airport;Bus Station
133026,0,Mall,Subway;Tea Room;Chinese Restaurant;Fast Food Restaurant;Flea Market
41160,0,Mall,Nightclub;Coffee Shop;Hotel;Airport;Caf
118798,0,Church,Mall;Airport;Fast Food Restaurant;Coffee Shop;Italian Restaurant
207891,0,Mall,Coffee Shop;Bus Station;Flea Market;Fried Chicken Joint;Resort
175370,0,Nightclub,Bus Line;Mall;Chinese Restaurant;Dessert Shop;Food Court
173192,0,Bus Station,Asian Restaurant;Event Space;Food Court;Grocery Store;Mall
77196,0,Food Court,Chinese Restaurant;Asian Restaurant;Coffee Shop;Bus Station;Fast Food Restaurant
72276,0,Mall,Subway;Chinese Restaurant;Resort;Flea Market;Food Court
127226,0,Mall,Coffee Shop;Dessert Shop;Gym;Airport;Boutique
184653,0,Mall,Fast Food Restaurant;Train Station;High School;Multiplex;Bus Line
10521,2,Mall,Hotel;Ramen /  Noodle House;Japanese Restaurant;Chinese Restaurant;Dessert Shop
55120,0,Subway,Trade School;Mall;Airport Terminal;Train Station
957,4,Subway,Mall;Coffee Shop;Caf;Grocery Store;Hotel
213607,0,Mall,Subway;Bus Line;Flea Market;Food Court;Department Store
71769,0,General Entertainment,Train Station;Chinese Restaurant;Mall;Fast Food Restaurant;Food Court
166789,0,Mall,Train Station;Bus Station;Subway;Caf;Dessert Shop
13269,0,Mall,Trade School;Bus Station;Train Station;College Cafeteria;Fried Chicken Joint
177649,0,Chinese Restaurant,Mall;Subway;Hotel;Food Court;Italian Restaurant
228279,0,Asian Restaurant,Airport Terminal;Gym
246054,0,Mall,Furniture / Home Store;Airport Terminal;Asian Restaurant;Coffee Shop;Dessert Shop
12482,4,Mall,Bus Line;Bus Station;Subway;Train Station;Coffee Shop
87863,0,Mall,High School;Fast Food Restaurant;Flea Market;General College & University;Park
46216,0,Subway,Hotel;Resort;Event Space;Mall;Park
101296,0,Mall,Nightclub;Chinese Restaurant;Bar;Government Building;Japanese Restaurant
24045,2,Mall,Seafood Restaurant;Subway;Food Court;Fast Food Restaurant;Bus Station
38935,0,Mall,Fast Food Restaurant;Food Court;Tea Room;Subway;Asian Restaurant
45950,0,Airport,Bar;Government Building;Food Court;Boutique;Chinese Restaurant
207836,0,Mall,Nightclub;Coffee Shop;Multiplex;Department Store;Clothing Store
162687,0,High School,Mall;Multiplex;Bus Station;Park
52788,0,Bus Station,Subway;Mall;General College & University;Fast Food Restaurant;Food Court
202237,0,Mall,Chinese Restaurant;Fast Food Restaurant;Multiplex;Asian Restaurant;Bus Station
16073,2,Fast Food Restaurant,Resort;Asian Restaurant;High School;Mall;Seafood Restaurant
38934,0,Mall,Food Court;Coffee Shop;Multiplex;Subway;Sushi Restaurant
22446,0,Mall,Department Store;Airport Terminal;Asian Restaurant;Chinese Restaurant;Furniture / Home Store
232329,0,Coffee Shop,Park;Airport Terminal;Burger Joint;Hotel;Japanese Restaurant
144227,0,Mall,High School;General Entertainment;Asian Restaurant;Hotel;Train Station
207931,0,Burger Joint,Subway;Caf;Ice Cream Shop;Mall;American Restaurant
63847,0,Nightclub,Mall;Chinese Restaurant;Government Building;Sushi Restaurant;Dessert Shop
213636,0,Bus Line,Mall;High School;College Cafeteria;Flea Market;Fried Chicken Joint
7087,2,Mall,Food Court;Burger Joint;Department Store;Fast Food Restaurant;Hotel
85243,0,Mall,College Cafeteria;School;Bus Station;Government Building;High School
202519,0,Hotel,Bar;Mall;American Restaurant;Burger Joint
83628,2,Mall,Train Station;Bus Station;Resort;Food Court;Chinese Restaurant
173219,0,Mall,Asian Restaurant;Department Store;Multiplex;Dessert Shop;Flea Market
119018,2,Mall,Food Court;Asian Restaurant;Resort;Caf;Chinese Restaurant
85251,0,Mall,Train Station;Fried Chicken Joint;Coffee Shop;Food Court;Nightclub
70554,0,Mall,Department Store;Train Station;High School;Chinese Restaurant;Coffee Shop
235656,0,Mall,Chinese Restaurant;Asian Restaurant;American Restaurant;Caf;Fried Chicken Joint
101306,0,Mall,Church;Boutique;Hotel;Multiplex;Subway
38081,0,Mall,Department Store;Airport Terminal;Food Court
113936,2,Mall,Caf;Department Store;Furniture / Home Store;Hotel;Subway
253482,2,Mall,Multiplex;Furniture / Home Store;Chinese Restaurant;Japanese Restaurant;American Restaurant
156552,0,Coffee Shop,Mall;Fast Food Restaurant;Food Court;Caf;Chinese Restaurant
210835,0,Caf,Ramen /  Noodle House;Church;University;Airport;Dessert Shop
56573,0,Mall,Department Store;Fast Food Restaurant;Hotel;Resort;Airport Terminal
57107,0,Mall,High School;Bus Station;Coffee Shop;Tea Room;Fried Chicken Joint
213640,0,Mall,High School;Chinese Restaurant;College Academic Building;Food Court;Airport
144247,0,Mall,Bus Station;Hospital;Italian Restaurant;Coffee Shop;Food Court
149528,0,Food Court,Coffee Shop;Caf;University;Chinese Restaurant;Park
18277,0,Subway,Mall;Bus Station;High School;Bus Line;Train Station
261005,0,Church,Clothing Store;Mall;Boutique;Fast Food Restaurant;Department Store
34305,0,Food Court,Mall;Airport;Italian Restaurant;Bar;Multiplex
73878,2,Caf,Mall;Bus Station;Trade School;Japanese Restaurant;College Cafeteria
19914,0,Mall,Church;Food Court;Subway;Airport;Train Station
265005,0,Mall,Japanese Restaurant;Caf;Bus Station;Chinese Restaurant;Clothing Store
197208,2,Japanese Restaurant,Multiplex;Resort;Chinese Restaurant;Hotel;Ice Cream Shop
18633,2,Mall,Hospital;Department Store;Caf;Fast Food Restaurant;Food Court
71781,0,Hotel,Food Court;Bar;Mall;Subway;Train Station
164832,2,Coffee Shop,Chinese Restaurant;Mall;Food Court;Multiplex;Gym
60596,0,Mall,Food Court;American Restaurant;High School;Multiplex;Chinese Restaurant
2504,0,Subway,Mall;Caf;Hotel;Clothing Store;Food Court
59514,0,Mall,Airport;Multiplex;Italian Restaurant;Food Court;Furniture / Home Store
29748,2,Mall,General Entertainment;Burger Joint;Fast Food Restaurant;Italian Restaurant;Dessert Shop
18045,2,Mall,Subway;Fast Food Restaurant;General College & University;Food Court;Train Station
202495,0,Mall,Chinese Restaurant;Food Court;American Restaurant;Asian Restaurant;Dessert Shop
6509,0,Mall,Subway;Airport;Food Court;Tea Room;Airport Terminal
119033,0,Mall,Chinese Restaurant;High School;Flea Market;Resort;Asian Restaurant
63277,0,Mall,Subway;Multiplex;Bus Line;Coffee Shop;Department Store
164843,0,Bus Station,Mall;Subway;Train Station;Hospital;Trade School
103458,0,Mall,Train Station;Food Court;Caf;Dessert Shop;Fast Food Restaurant
92394,0,General College & University,College Academic Building;Food Court;Mall;General Entertainment;College Cafeteria
49801,0,Mall,Food Court;Bus Station;General College & University;School;College Cafeteria
144270,0,Mall,Coffee Shop;Asian Restaurant;Multiplex;College Academic Building;Flea Market
197228,0,Mall,Chinese Restaurant;Government Building;Asian Restaurant;Fast Food Restaurant;Food Court
78157,0,College Academic Building,General College & University;Italian Restaurant;Food Court;Multiplex;American Restaurant
61108,0,Mall,Chinese Restaurant;Food Court;Airport;Park;Restaurant
144278,2,Caf,Chinese Restaurant;Mall;Multiplex;Ice Cream Shop;Food Court
184445,0,Subway,Mall;Bus Station;Bus Line;Train Station;Church
33557,0,Mall,Train Station;High School;Bus Line;Bus Station;Coffee Shop
160757,0,American Restaurant,Mall;Hotel;Restaurant;Bar;Caf
17641,2,Mall,Tea Room;University;Coffee Shop;Department Store;Food Court
213700,2,Mall,Japanese Restaurant;Chinese Restaurant;Restaurant;Asian Restaurant;Clothing Store
74605,0,Mall,Coffee Shop;Grocery Store;Food Court;Bus Station;Asian Restaurant
60490,0,Mall,Coffee Shop;Airport;Airport Terminal;Fast Food Restaurant;Seafood Restaurant
20072,0,Mall,Hotel;Food Court;Coffee Shop;Subway;Bar
171108,0,Fast Food Restaurant,Airport Terminal;Church;Asian Restaurant;Coffee Shop;Multiplex
184726,0,Church,Tea Room;Mall;Subway;Train Station;Food Court
171109,0,Mall,Restaurant;Airport Terminal;Chinese Restaurant;Multiplex;Coffee Shop
222806,0,Coffee Shop,Fast Food Restaurant;Mall;Japanese Restaurant;Chinese Restaurant;Food Court
87016,0,Mall,General Entertainment;Bus Station;Fast Food Restaurant;Subway;Coffee Shop
208000,0,Mall,Train Station;Flea Market;Subway;Food Court;Asian Restaurant
210825,0,Mall,Trade School;Chinese Restaurant;Food Court;Resort;Department Store
239089,0,Mall,Ice Cream Shop;Restaurant;Burger Joint;Dessert Shop;Fast Food Restaurant
166855,0,Mall,Bus Station;American Restaurant;Event Space;Trade School;Flea Market
192026,0,Mall,Fast Food Restaurant;Subway;Airport Terminal;Food Court;Multiplex
142627,0,Bus Station,Mall;Bus Line;Subway;Train Station
23888,2,Mall,High School;Coffee Shop;Subway;Food Court;Chinese Restaurant
60087,2,Food Court,Mall;Chinese Restaurant;Clothing Store;Fast Food Restaurant;University
101275,0,Mall,Coffee Shop;Fast Food Restaurant;Flea Market;Food Court;Fried Chicken Joint
116439,0,Mall,University;Flea Market;Train Station;Boutique;Chinese Restaurant
78162,2,Mall,Subway;Dessert Shop;Food Court;General Entertainment;Chinese Restaurant
182327,0,Mall,Multiplex;Nightclub;Japanese Restaurant;Airport;Airport Terminal
162738,0,Train Station,Food Court;Fast Food Restaurant;Flea Market;Mall;Restaurant
50643,0,High School,Church;General College & University;Multiplex;Park;Burger Joint
213719,0,General College & University,Train Station;Subway;Mall;College Academic Building;Bus Station
151365,0,Fast Food Restaurant,Mall;Bus Line;Airport Terminal;Burger Joint;Church
102422,2,Mall,Church;Department Store;Japanese Restaurant;Multiplex;Airport Terminal
69904,2,Mall,Fried Chicken Joint;Burger Joint;Fast Food Restaurant;Food Court;American Restaurant
93289,0,Mall,Bus Station;Food Court;Italian Restaurant;Multiplex;Event Space
5948,4,Mall,Subway;Train Station;Bus Station;Grocery Store;Clothing Store
7177,2,Hotel,Ice Cream Shop;Multiplex;Hospital;Event Space;Mall
33298,0,Mall,High School;Food Court;Fast Food Restaurant;Ice Cream Shop;College Cafeteria
130136,0,High School,Bus Station;Bus Line;Department Store;Fast Food Restaurant;Caf
164870,2,Japanese Restaurant,Ramen /  Noodle House;Food Court;Ice Cream Shop;Burger Joint;Chinese Restaurant
202612,0,Mall,Nightclub;Train Station;Asian Restaurant;Bus Station;Clothing Store
127220,0,Hospital,Fast Food Restaurant;Mall;University;Multiplex;Food Court
117718,0,High School,College Academic Building;Hospital;Food Court;Government Building;Mall
96216,0,Mall,Coffee Shop;Tea Room;Bus Station;Food Court;Flea Market
147728,0,Mall,Train Station;College Cafeteria;Coffee Shop;Bus Station;College Academic Building
55138,0,Subway,Mall;Trade School;Bus Station;High School;Fast Food Restaurant
232448,0,College Cafeteria,Mall;General Entertainment;Seafood Restaurant;College Academic Building;Fast Food Restaurant
92407,0,Mall,Food Court;Fast Food Restaurant;Boutique;Caf;Coffee Shop
147717,0,Mall,Chinese Restaurant;Nightclub;Boutique;Coffee Shop;Train Station
208037,2,Chinese Restaurant,Coffee Shop;Caf;Gym;Department Store;Mall
249825,0,Gym,Nightclub;Bar;Food Court;Seafood Restaurant;Church
194637,0,Bus Station,Mall;Subway;Train Station;Gym;Asian Restaurant
44483,0,Subway,Mall;Bus Station;Coffee Shop;Bus Line;Caf
2739,0,Mall,Hotel;Park;Department Store;Fast Food Restaurant;Grocery Store
10032,2,Mall,Subway;Bus Station;Chinese Restaurant;Coffee Shop;Ramen /  Noodle House
153267,0,Subway,Bus Station;High School;Mall;Caf;Coffee Shop
2862,2,Mall,Subway;Train Station;Multiplex;Food Court;Nightclub
29467,0,Mall,Hotel;Boutique;Subway;Food Court;Airport
81193,0,Mall,Multiplex;Asian Restaurant;Clothing Store;Coffee Shop;Subway
110425,0,Mall,Church;Food Court;Seafood Restaurant;Airport;Flea Market
86171,2,Mall,Fast Food Restaurant;Food Court;Flea Market;Coffee Shop;Government Building
69290,2,Mall,Clothing Store;Japanese Restaurant;Boutique;Chinese Restaurant;Caf
95275,0,Mall,Hotel;Airport Terminal;Food Court;Chinese Restaurant;Fast Food Restaurant
